1338071372.73,2012_05_26_23:29:32,+42.430,+10.976,+58.611,+11.033,+15.489,+15.304,+15.616,+15.459,11.613276,-17.705
1338071699.72,2012_05_26_23:34:59,+41.966,+10.625,+58.321,+10.663,+14.522,+14.329,+14.604,+14.397,10.990754,-17.941
1338072026.73,2012_05_26_23:40:26,+41.787,+10.490,+58.017,+10.524,+14.316,+14.125,+14.408,+14.188,10.779652,-18.102
1338072353.72,2012_05_26_23:45:53,+41.622,+10.461,+57.727,+10.488,+14.197,+14.008,+14.289,+14.061,10.656368,-18.122
1338072680.7,2012_05_26_23:51:20,+41.509,+10.441,+57.463,+10.462,+14.142,+13.954,+14.240,+14.007,10.605695,-18.118
1338073007.72,2012_05_26_23:56:47,+41.484,+10.425,+57.191,+10.449,+14.096,+13.909,+14.198,+13.962,10.565126,-18.120
1338073334.71,2012_05_27_00:02:14,+41.474,+10.367,+56.964,+10.388,+14.052,+13.863,+14.155,+13.916,10.512558,-18.133
1338073661.72,2012_05_27_00:07:41,+41.293,+10.314,+56.756,+10.332,+13.998,+13.808,+14.104,+13.861,10.453380,-18.118
1338073988.71,2012_05_27_00:13:08,+41.206,+10.344,+56.569,+10.358,+13.989,+13.800,+14.094,+13.850,10.456915,-18.096
1338074315.7,2012_05_27_00:18:35,+41.154,+10.341,+56.407,+10.360,+13.988,+13.800,+14.094,+13.850,10.463301,-17.935
1338074641.02,2012_05_27_00:24:01,+41.060,+10.300,+56.272,+10.316,+13.966,+13.776,+14.073,+13.827,10.429444,-18.055
1338074967.95,2012_05_27_00:29:27,+41.063,+10.330,+56.151,+10.342,+13.965,+13.777,+14.072,+13.826,10.437916,-18.030
1338075294.94,2012_05_27_00:34:54,+41.053,+10.329,+56.047,+10.346,+13.970,+13.782,+14.078,+13.833,10.449697,-18.036
1338075621.93,2012_05_27_00:40:21,+40.998,+10.241,+55.959,+10.257,+13.928,+13.737,+14.037,+13.789,10.372254,-18.008
1338075948.91,2012_05_27_00:45:48,+40.953,+10.253,+55.881,+10.263,+13.907,+13.716,+14.015,+13.767,10.355649,-17.996
1338076275.91,2012_05_27_00:51:15,+40.916,+10.275,+55.806,+10.287,+13.932,+13.742,+14.040,+13.792,10.389555,-17.963
1338076602.9,2012_05_27_00:56:42,+40.866,+10.268,+55.738,+10.285,+13.927,+13.737,+14.035,+13.788,10.388419,-17.942
1338076929.88,2012_05_27_01:02:09,+40.837,+10.308,+55.676,+10.320,+13.931,+13.742,+14.033,+13.786,10.404265,-17.899
1338077256.85,2012_05_27_01:07:36,+40.842,+10.312,+55.623,+10.325,+13.942,+13.754,+14.046,+13.799,10.422199,-17.855
1338077583.85,2012_05_27_01:13:03,+40.841,+10.301,+55.577,+10.317,+13.950,+13.760,+14.054,+13.807,10.424600,-17.767
1338077910.8,2012_05_27_01:18:30,+40.854,+10.350,+55.538,+10.360,+13.960,+13.773,+14.065,+13.818,10.450204,-17.796
1338078237.78,2012_05_27_01:23:57,+40.859,+10.347,+55.505,+10.362,+13.964,+13.777,+14.069,+13.823,10.454380,-17.746
1338078564.75,2012_05_27_01:29:24,+40.810,+10.264,+55.479,+10.277,+13.920,+13.730,+14.026,+13.778,10.382521,-17.640
1338078891.74,2012_05_27_01:34:51,+40.777,+10.238,+55.452,+10.252,+13.892,+13.700,+13.997,+13.747,10.338449,-17.699
1338079218.7,2012_05_27_01:40:18,+40.753,+10.253,+55.419,+10.262,+13.899,+13.708,+14.004,+13.755,10.353723,-17.647
1338079545.71,2012_05_27_01:45:45,+40.744,+10.251,+55.386,+10.268,+13.905,+13.714,+14.010,+13.761,10.362950,-17.594
1338079872.68,2012_05_27_01:51:12,+40.725,+10.295,+55.355,+10.307,+13.932,+13.743,+14.038,+13.790,10.405640,-17.566
1338080199.67,2012_05_27_01:56:39,+40.706,+10.314,+55.330,+10.326,+13.930,+13.741,+14.035,+13.787,10.402926,-17.522
